Date,price,log_return,volatility_20d,mean_return_20d,ma_50,price_ma_ratio,regime,regime_label,baseline_return,regime_strategy_return,baseline_equity,regime_equity
2014-09-16,7932.89990234375,-0.0136591521166137,0.0057574834827334,0.0003710357138722,7815.380009765625,1.0150370029904214,2,Bull / Risk-On,-0.0136591521166137,-0.0136591521166137,1.4125876896735488,1.093784677838963
2014-09-17,7975.5,0.0053556862718972,0.0058387918834771,0.0004914044468131,7819.8580078125,1.019903429452556,2,Bull / Risk-On,0.0053556862718972,0.0053556862718972,1.4201530661709845,1.0996426454224768
2014-09-18,8114.75,0.0173090507143806,0.0068801406563099,0.0014976069460601,7826.410009765625,1.0368419223979566,2,Bull / Risk-On,0.0173090507143806,0.0173090507143806,1.444734567615521,1.11867641573979
2014-09-19,8121.4501953125,0.0008253403644006,0.0068806214556031,0.0014386589604996,7836.375009765625,1.0363784511577887,2,Bull / Risk-On,0.0008253403644006,0.0008253403644006,1.4459269653700189,1.119599704540403
2014-09-22,8146.2998046875,0.0030550787543243,0.0068835472141811,0.0014515768304905,7847.601005859375,1.0380624344439917,2,Bull / Risk-On,0.0030550787543243,0.0030550787543243,1.4503443861222252,1.123020169811092
2014-09-23,8017.5498046875,-0.0159309479003991,0.0078996820620361,0.0006986489624002,7856.597001953125,1.0204863254019982,2,Bull / Risk-On,-0.0159309479003991,-0.0159309479003991,1.4272390252692757,1.1051293939947342
2014-09-24,8002.39990234375,-0.0018913800776086,0.0079188603279833,0.0006138819938786,7867.452998046875,1.01715255297113,2,Bull / Risk-On,-0.0018913800776086,-0.0018913800776086,1.424539573810896,1.1030391742757528
2014-09-25,7911.85009765625,-0.0113798365457159,0.0083110999126503,-0.0001526998907703,7876.607001953125,1.0044744006771424,2,Bull / Risk-On,-0.0113798365457159,-0.0113798365457159,1.408328546308024,1.0904867687689732
2014-09-26,7968.85009765625,0.0071785556145695,0.008457136977953,9.106212212426645e-05,7885.451005859375,1.0105763248969404,2,Bull / Risk-On,0.0071785556145695,0.0071785556145695,1.4184383111012822,1.0983148886855336
2014-09-29,7958.89990234375,-0.001249416472118,0.0081844089200166,-0.0004303649137846,7892.141005859375,1.0084589082271609,2,Bull / Risk-On,-0.001249416472118,-0.001249416472118,1.416666090910709,1.0969426359720376
2014-09-30,7964.7998046875,0.0007410215869771,0.0080094920051384,-0.0007368721861138,7898.627998046875,1.0083776330087943,2,Bull / Risk-On,0.0007410215869771,0.0007410215869771,1.4177158710656124,1.0977554941449685
2014-10-01,7945.5498046875,-0.0024198097296141,0.0079414464713268,-0.0010526460705575,7904.26099609375,1.0052236140246578,2,Bull / Risk-On,-0.0024198097296141,-0.0024198097296141,1.4142852684069795,1.0950991347194992
2014-10-07,7852.39990234375,-0.0117927938243055,0.0082956951751974,-0.0015272377823085,7907.624990234375,0.9930162232074958,2,Bull / Risk-On,-0.0117927938243055,-0.0117927938243055,1.3976068938279034,1.0821848564065768
2014-10-08,7842.7001953125,-0.0012360173819577,0.0082954481280489,-0.001532805499846,7909.1219921875,0.9916018747794496,2,Bull / Risk-On,-0.0012360173819577,-0.0012360173819577,1.3958794274139883,1.080847257113567
2014-10-09,7960.5498046875,0.0149148806783457,0.0086672607706215,-0.0013224035397937,7912.41798828125,1.0060830730223729,1,Sideways / Neutral,0.0149148806783457,0.0149148806783457,1.4166988025152254,1.096967964984933
2014-10-10,7859.9501953125,-0.0127177984648417,0.0090334521330897,-0.0018299789479666,7913.004990234375,0.9932952405581252,1,Sideways / Neutral,-0.0127177984648417,-0.0127177984648417,1.3986815126594543,1.0830169474838671
2014-10-13,7884.25,0.0030868286329098,0.0090028761366435,-0.0013134157346747,7914.880986328125,0.996129949852558,1,Sideways / Neutral,0.0030868286329098,0.0030868286329098,1.402999002801053,1.0863600352072869
2014-10-14,7864.0,-0.0025717157348472,0.0090069384711266,-0.0013900855339121,7917.186982421875,0.993282085854488,1,Sideways / Neutral,-0.0025717157348472,-0.0025717157348472,1.3993908881895747,1.0835662260110352
2014-10-16,7748.2001953125,-0.01483479931274,0.0094381356774035,-0.0022541130033682,7916.32298828125,0.9787625147157808,1,Sideways / Neutral,-0.01483479931274,-0.01483479931274,1.3786312052032053,1.0674917385060985
2014-10-17,7779.7001953125,0.0040572186087942,0.0094416020864069,-0.0016580003167081,7917.49099609375,0.982596658354366,1,Sideways / Neutral,0.0040572186087942,0.0040572186087942,1.38422461338362,1.0718227858522995
2014-10-20,7879.39990234375,0.0127339443040601,0.0095200724171067,-0.0003383454956744,7923.0269921875,0.994493633571264,1,Sideways / Neutral,0.0127339443040601,0.0127339443040601,1.4018512525147562,1.0854713175111652
2014-10-21,7927.75,0.006117516281268,0.0095455443780052,-0.0003002539952058,7927.908994140625,0.999979945009366,1,Sideways / Neutral,0.006117516281268,0.006117516281268,1.4104271003759312,1.0921117059688894
2014-10-22,7995.89990234375,0.0085596353672847,0.0088728247021055,-0.0007377247625606,7932.89599609375,1.0079421066759255,1,Sideways / Neutral,0.0085596353672847,0.0085596353672847,1.4224998420672859,1.1014597839523264
2014-10-27,7991.7001953125,-0.0005253705499506,0.0088654386492045,-0.0008052603082782,7939.28900390625,1.0066014968570187,1,Sideways / Neutral,-0.0005253705499506,-0.0005253705499506,1.4217525025429543,1.100881109419883
2014-10-28,8027.60009765625,0.0044820887038708,0.0089038018799824,-0.0007339098108009,7946.856005859375,1.0101605077199514,1,Sideways / Neutral,0.0044820887038708,0.0044820887038708,1.428124923374302,1.1058153562047186
2014-10-29,8090.4501953125,0.0077987616445356,0.0083350169076179,0.0004525756664458,7957.294013671875,1.0167338521627882,1,Sideways / Neutral,0.0077987616445356,0.0077987616445356,1.439262529250319,1.1144393465906264
2014-10-30,8169.2001953125,0.0096866308772769,0.0085626138421269,0.0010314762141901,7968.159013671875,1.0252305684783245,1,Sideways / Neutral,0.0096866308772769,0.0096866308772769,1.4532041341066628,1.1252345091761635
2014-10-31,8322.2001953125,0.0185556576560087,0.0088890776281456,0.0025282509242763,7980.062021484375,1.0428741246505355,1,Sideways / Neutral,0.0185556576560087,0.0185556576560087,1.4801692925234424,1.1461139755111633
2014-11-03,8324.150390625,0.0002343090530689,0.0088333221624451,0.0021810385962013,7991.754033203125,1.041592415887786,1,Sideways / Neutral,0.0002343090530689,0.0002343090530689,1.4805161095887553,1.1463825203914746
2014-11-05,8338.2998046875,0.0016983597607461,0.0087975909254266,0.0023284274078445,8002.686025390625,1.0419376417158004,1,Sideways / Neutral,0.0016983597607461,0.0016983597607461,1.4830305585744172,1.14832949033453
2014-11-07,8337.0,-0.0001558958106129,0.0088083880397116,0.002283581537965,8011.941025390625,1.040571813194734,1,Sideways / Neutral,-0.0001558958106129,-0.0001558958106129,1.4827993603233245,1.1481504705777836
2014-11-10,8344.25,0.0008692394702429,0.008746439513615,0.0024480339979578,8020.876025390625,1.040316540685296,1,Sideways / Neutral,0.0008692394702429,0.0008692394702429,1.4840882680537686,1.149148488284588
2014-11-11,8362.650390625,0.0022027303251594,0.0080817179686097,0.0031478102054311,8030.623037109375,1.0413451549128043,1,Sideways / Neutral,0.0022027303251594,0.0022027303251594,1.487357314287024,1.1516797525078435
2014-11-12,8383.2998046875,0.0024661992049072,0.0080181716974176,0.0033329210347743,8040.46703125,1.0426384154185384,1,Sideways / Neutral,0.0024661992049072,0.0024661992049072,1.4910254337129314,1.154520024197786
2014-11-13,8357.849609375,-0.0030404381788521,0.0076498665785872,0.0024351550919144,8049.36001953125,1.038324735021818,2,Bull / Risk-On,-0.0030404381788521,-0.0030404381788521,1.4864920630586311,1.1510097774379657
2014-11-14,8389.900390625,0.0038274777659741,0.0067688449119217,0.0032624189034552,8059.03203125,1.0410555955221437,2,Bull / Risk-On,0.0038274777659741,0.0038274777659741,1.4921815783792851,1.1554152417695285
2014-11-17,8430.75,0.004857088011971,0.0067779961877441,0.0033509318724083,8069.55203125,1.0447605972860985,2,Bull / Risk-On,0.004857088011971,0.004857088011971,1.499429235635315,1.1610271952891758
2014-11-18,8425.900390625,-0.000575394208982,0.0067004415837841,0.0034507479487015,8079.34904296875,1.042893473943652,2,Bull / Risk-On,-0.000575394208982,-0.000575394208982,1.4985664727363521,1.1603591469645358
2014-11-19,8382.2998046875,-0.0051880252764123,0.0055660464219535,0.0039330866505179,8087.908037109375,1.0363990003629344,2,Bull / Risk-On,-0.0051880252764123,-0.0051880252764123,1.490791871997412,1.1543391743803677
2014-11-20,8401.900390625,0.0023356006982236,0.0055773269246717,0.0038470057549894,8095.392041015625,1.0378620761115012,2,Bull / Risk-On,0.0023356006982236,0.0023356006982236,1.4942737665345551,1.1570352497620373
2014-11-21,8477.349609375,0.0089399376461338,0.0053176245736308,0.0036573054220931,8103.278037109375,1.046162993612282,2,Bull / Risk-On,0.0089399376461338,0.0089399376461338,1.5076324808336277,1.1673790727492888
2014-11-24,8530.150390625,0.0062091372497189,0.0053198945354621,0.0036618864705156,8111.58904296875,1.0516004133640209,2,Bull / Risk-On,0.0062091372497189,0.0062091372497189,1.5169935778292578,1.1746274896344386
2014-11-25,8463.099609375,-0.0078915015338096,0.0057751058972114,0.0028393296254609,8118.93203125,1.0423907450881826,2,Bull / Risk-On,-0.0078915015338096,-0.0078915015338096,1.505022220683039,1.1653579149983335
2014-11-26,8475.75,0.0014936543234813,0.0057306696863734,0.0029402808691325,8126.710029296875,1.0429497262046796,2,Bull / Risk-On,0.0014936543234813,0.0014936543234813,1.5072702036298977,1.167098556886474
2014-11-27,8494.2001953125,0.0021744557137674,0.0057212162136373,0.0028248992196273,8133.11603515625,1.044396779610106,2,Bull / Risk-On,0.0021744557137674,0.0021744557137674,1.5105476959363722,1.1696363610120257
2014-11-28,8588.25,0.0110113893394212,0.0059101930172632,0.0029855306043716,8141.82203125,1.0548314575087143,2,Bull / Risk-On,0.0110113893394212,0.0110113893394212,1.5271809247320933,1.182515682368673
2014-12-01,8555.900390625,-0.0037738408764703,0.0058732327307506,0.0023125070166842,8151.058037109375,1.049667460552053,2,Bull / Risk-On,-0.0037738408764703,-0.0037738408764703,1.5214175869325737,1.178053056349483
2014-12-02,8524.7001953125,-0.0036532942570473,0.0046025814059737,0.0012020594210314,8159.838037109375,1.044714387288547,2,Bull / Risk-On,-0.0036532942570473,-0.0036532942570473,1.5158594007996622,1.1737492818842246
2014-12-03,8537.650390625,0.0015179851960037,0.0045973232112902,0.0012662432281782,8168.481044921875,1.0451943689007674,2,Bull / Risk-On,0.0015179851960037,0.0015179851960037,1.5181604529292991,1.1755310159179448
2014-12-04,8564.400390625,0.0031282823512937,0.0046154800431171,0.0013377393577055,8178.929052734375,1.0471298057979552,2,Bull / Risk-On,0.0031282823512937,0.0031282823512937,1.5229096874806298,1.1792084088484394
2014-12-05,8538.2998046875,-0.0030522205151575,0.0047092955745969,0.0011929231224783,8191.03705078125,1.0423954563693651,2,Bull / Risk-On,-0.0030522205151575,-0.0030522205151575,1.5182614312897693,1.1756092047513058
2014-12-08,8438.25,-0.0117869607408896,0.0055333223824771,0.0005601131119217,8200.29205078125,1.0290182285881,2,Bull / Risk-On,-0.0117869607408896,-0.0117869607408896,1.50036574340475,1.1617523452082736
2014-12-09,8340.7001953125,-0.0116277720181471,0.0061473900669143,-0.0001314120052435,8204.8110546875,1.0165621291848477,2,Bull / Risk-On,-0.0116277720181471,-0.0116277720181471,1.4829198325966018,1.1482437537966441
2014-12-10,8355.650390625,0.0017908343779797,0.0061342109231209,-0.0001651802465899,8209.49505859375,1.0178032060422832,2,Bull / Risk-On,0.0017908343779797,0.0017908343779797,1.4855754964126038,1.1503000681852438
2014-12-11,8292.900390625,-0.0075382293595515,0.0063246617055661,-0.0003900698056249,8212.4270703125,1.009798969247886,2,Bull / Risk-On,-0.0075382293595515,-0.0075382293595515,1.474376887589716,1.1416288424389556
2014-12-12,8224.099609375,-0.0083309534630779,0.0064803513604878,-0.0009979913670775,8216.55806640625,1.0009178469753148,2,Bull / Risk-On,-0.0083309534630779,-0.0083309534630779,1.4620939223521685,1.1321179856804893
2014-12-15,8219.599609375,-0.0005473221143822,0.0063343877166489,-0.0012682118733952,8220.902060546876,0.9998415683385736,2,Bull / Risk-On,-0.0005473221143822,-0.0005473221143822,1.4612936860151613,1.1314983524708364
2014-12-16,8067.60009765625,-0.0186654461743745,0.0074274956931141,-0.0021727144716648,8224.017060546876,0.9809804671197722,2,Bull / Risk-On,-0.0186654461743745,-0.0186654461743745,1.434017987373892,1.1103784308763986
2014-12-17,8029.7998046875,-0.0046964556608114,0.0074177995086483,-0.0021481359908847,8225.2360546875,0.976239435719462,2,Bull / Risk-On,-0.0046964556608114,-0.0046964556608114,1.4272831854793846,1.1051635878090662
2014-12-18,8159.2998046875,0.0159987603204074,0.0084146585631455,-0.0014649780097755,8229.244052734375,0.991500525734969,2,Bull / Risk-On,0.0159987603204074,0.0159987603204074,1.450117947073217,1.1228448351652651
2014-12-19,8225.2001953125,0.0080442791656528,0.0083585653766792,-0.0015097609337996,8234.452060546875,0.9988764443382088,2,Bull / Risk-On,0.0080442791656528,0.0080442791656528,1.4617831006625972,1.1318773124790458
2014-12-22,8324.0,0.0119402723205388,0.0087272302167999,-0.0012232041802586,8242.021064453125,1.009946460328819,1,Sideways / Neutral,0.0119402723205388,0.0119402723205388,1.4792371889580702,1.1453922358234851
2014-12-23,8267.0,-0.0068712222608494,0.0086890986390905,-0.0011721902166106,8250.31306640625,1.002022581865614,1,Sideways / Neutral,-0.0068712222608494,-0.0068712222608494,1.4690730214562253,1.1375219911952907
2014-12-24,8174.10009765625,-0.0113010553438477,0.0089495963446677,-0.001811925699977,8256.941064453125,0.9899671117729648,1,Sideways / Neutral,-0.0113010553438477,-0.0113010553438477,1.452470945936595,1.124666792217949
2014-12-26,8200.7001953125,0.0032489093702821,0.0089779651668809,-0.0017582030171513,8261.744072265625,0.9926112602352272,1,Sideways / Neutral,0.0032489093702821,0.0032489093702821,1.457189892402911,1.128320732697631
2014-12-29,8246.2998046875,0.0055450509168578,0.0086458213165025,-0.0020315199382795,8269.471064453124,0.9971979755917852,1,Sideways / Neutral,0.0055450509168578,0.0055450509168578,1.4652700845518156,1.1345773286109857
2014-12-30,8248.25,0.0002364654197514,0.0086497893068469,-0.0018310046234684,8276.751064453125,0.9965564912812792,1,Sideways / Neutral,0.0002364654197514,0.0002364654197514,1.4656165702574082,1.134845616915236
2014-12-31,8282.7001953125,0.004167969146088,0.0087394043658356,-0.0014399414533116,8285.125068359375,0.999707322095096,1,Sideways / Neutral,0.004167969146088,0.004167969146088,1.4717252149022366,1.1395756184321122
2015-01-02,8395.4501953125,0.0135208899126345,0.0093444051477422,-0.0008397962174801,8298.070068359375,1.0117352741240926,1,Sideways / Neutral,0.0135208899126345,0.0135208899126345,1.491624249514578,1.154983694916055
2015-01-05,8378.400390625,-0.0020329035926431,0.0093002156437963,-0.0010978555146769,8310.044072265626,1.0082257467908635,1,Sideways / Neutral,-0.0020329035926431,-0.0020329035926431,1.4885919212188663,1.152635724413216
2015-01-06,8127.35009765625,-0.0304220829180295,0.011383324625942,-0.0024663486348205,8315.003076171875,0.977432001311776,1,Sideways / Neutral,-0.0304220829180295,-0.0304220829180295,1.4433058543604371,1.1175701448308342
2015-01-07,8102.10009765625,-0.0031116297926513,0.0111728077341933,-0.0020325820874086,8318.490078125,0.9739868679968992,1,Sideways / Neutral,-0.0031116297926513,-0.0031116297926513,1.4388148208641012,1.1140926802728008
2015-01-08,8234.599609375,0.0162214424605465,0.0116396867060301,-0.0006401213634739,8323.264072265625,0.9893473927871556,1,Sideways / Neutral,0.0162214424605465,0.0162214424605465,1.4621544726921296,1.1321648705815621
2015-01-09,8284.5,0.0060415571776879,0.0117249075313842,-0.0004275852234885,8329.120068359374,0.994642883282608,1,Sideways / Neutral,0.0060415571776879,0.0060415571776879,1.4709881625415113,1.1390049093817503
2015-01-12,8323.0,0.0046364677367432,0.0116521240116073,0.0001811496313261,8335.02806640625,0.9985569255063784,1,Sideways / Neutral,0.0046364677367432,0.0046364677367432,1.4778083516982663,1.1442858688960909
2015-01-13,8299.400390625,-0.002839496664365,0.0115047552770719,0.0004557224712618,8339.2070703125,0.99522656298712,1,Sideways / Neutral,-0.002839496664365,-0.002839496664365,1.4736121198130483,1.1410366729882804
2015-01-14,8277.5498046875,-0.0026362628028638,0.0115238073399458,0.0003512754368377,8341.3740625,0.9923484719262944,1,Sideways / Neutral,-0.0026362628028638,-0.0026362628028638,1.469727290995736,1.138028600450578
2015-01-15,8494.150390625,0.0258307299503242,0.0119466709600714,0.0025760842430726,8344.81306640625,1.0178958261893172,1,Sideways / Neutral,0.0258307299503242,0.0258307299503242,1.5076914197500684,1.1674247099045623
2015-01-16,8513.7998046875,0.002310616221134,0.0118242873988806,0.0029264378371699,8348.6060546875,1.0197869858654127,1,Sideways / Neutral,0.002310616221134,0.002310616221134,1.5111751160010074,1.1701221803762203
2015-01-19,8550.7001953125,0.0043248203159316,0.0114264639555563,0.0023427408369461,8352.8540625,1.0236860516575677,1,Sideways / Neutral,0.0043248203159316,0.0043248203159316,1.5177106768436188,1.1751827485540336
2015-01-20,8695.599609375,0.016803931894622,0.0118176928546303,0.0027807234733946,8360.0260546875,1.0401402522542789,1,Sideways / Neutral,0.016803931894622,0.016803931894622,1.5432141836930398,1.1949304394244704
2015-01-21,8729.5,0.0038909887639506,0.0116248264941544,0.0023782592955652,8367.7310546875,1.043233816066524,1,Sideways / Neutral,0.0038909887639506,0.0038909887639506,1.5492188127421587,1.1995799003379737
2015-01-22,8761.400390625,0.0036476596725423,0.011420483337921,0.0029042033922348,8375.7060546875,1.0460491728600771,1,Sideways / Neutral,0.0036476596725423,0.0036476596725423,1.5548698357293422,1.203955559564429
2015-01-23,8835.599609375,0.0084332168549455,0.0109722854043935,0.0038909170021744,8384.75205078125,1.053769933310281,1,Sideways / Neutral,0.0084332168549455,0.0084332168549455,1.5679823902352612,1.214108777881953
2015-01-27,8910.5,0.0084413856608369,0.0110176327422683,0.0041505408167022,8395.80505859375,1.0613038223034277,1,Sideways / Neutral,0.0084413856608369,0.0084413856608369,1.581218334300638,1.224357538310262
2015-01-28,8914.2998046875,0.000426350341849,0.0110429574488408,0.0038946057879517,8406.293046875,1.0604317212093086,1,Sideways / Neutral,0.000426350341849,0.000426350341849,1.581892487278005,1.224879543565266
2015-01-29,8952.349609375,0.0042593170470792,0.011009405385037,0.0040957483693181,8416.7250390625,1.0636381214577684,1,Sideways / Neutral,0.0042593170470792,0.0042593170470792,1.5886302689157148,1.2300966938857922
2015-01-30,8808.900390625,-0.0161534056387028,0.0119037991287442,0.0030796796300786,8424.3850390625,1.0456431359416225,1,Sideways / Neutral,-0.0161534056387028,-0.0161534056387028,1.5629684797719976,1.2102264430146277
2015-02-02,8797.400390625,-0.0013063506955069,0.011678892965071,0.0023383175996715,8432.68705078125,1.0432499555180292,1,Sideways / Neutral,-0.0013063506955069,-0.0013063506955069,1.560926694811392,1.2086454628590746
2015-02-03,8756.5498046875,-0.0046542982322204,0.0117450544863731,0.0022072478676926,8439.7800390625,1.0375329409248666,1,Sideways / Neutral,-0.0046542982322204,-0.0046542982322204,1.5536616764551057,1.2030200664179085
2015-02-04,8723.7001953125,-0.0037584872121479,0.0090505864700641,0.0035404276529867,8444.70705078125,1.033037634444103,1,Sideways / Neutral,-0.0037584872121479,-0.0037584872121479,1.5478222589121449,1.1984985308823195
2015-02-05,8711.7001953125,-0.0013765100457609,0.0089915898413799,0.0036271836403312,8448.338046875,1.0311732493392491,1,Sideways / Neutral,-0.0013765100457609,-0.0013765100457609,1.5456916660237,1.1968487856147303
2015-02-06,8661.0498046875,-0.0058310324086079,0.0087137277745238,0.0025245598968735,8452.29705078125,1.0246977540723037,1,Sideways / Neutral,-0.0058310324086079,-0.0058310324086079,1.5366786878254004,1.1898699215576078
2015-02-09,8526.349609375,-0.0156746171972853,0.009563948613079,0.0014387511781248,8453.30904296875,1.0086404703808862,1,Sideways / Neutral,-0.0156746171972853,-0.0156746171972853,1.5125918376385106,1.1712191660226285
2015-02-10,8565.5498046875,0.0045869991503771,0.0095630844510688,0.0014362777488065,8454.73603515625,1.0131067095495907,1,Sideways / Neutral,0.0045869991503771,0.0045869991503771,1.5195300951126258,1.1765915473420796
2015-02-11,8627.400390625,0.0071949086167784,0.0095901380768313,0.0019379980128637,8455.51904296875,1.0203277110231546,1,Sideways / Neutral,0.0071949086167784,0.0071949086167784,1.5304629752874057,1.1850570160044798
2015-02-12,8711.5498046875,0.0097064786272237,0.0096770278279243,0.0025551350843681,8458.63203125,1.0299005527729672,1,Sideways / Neutral,0.0097064786272237,0.0097064786272237,1.54531838144679,1.1965597466023687
2015-02-13,8805.5,0.0107268172689105,0.0082489844622572,0.0017999394502974,8464.24802734375,1.040316868262111,1,Sideways / Neutral,0.0107268172689105,0.0107268172689105,1.5618947293468581,1.2093950243555063
2015-02-16,8809.349609375,0.0004370868354434,0.0082535166966644,0.0017062629810129,8469.68201171875,1.0401039374543557,1,Sideways / Neutral,0.0004370868354434,0.0004370868354434,1.5625774129714038,1.2099236349995026
2015-02-18,8869.099609375,0.0067596684272623,0.0083119250389264,0.0018280053865794,8475.77599609375,1.0464056168382132,1,Sideways / Neutral,0.0067596684272623,0.0067596684272623,1.57313991817502,1.2181023175944072
2015-02-19,8895.2998046875,0.0029497438893496,0.0075395687976377,0.0011352959863158,8482.91599609375,1.0486134495241548,1,Sideways / Neutral,0.0029497438893496,0.0029497438893496,1.5777802780357486,1.2216954074623338
2015-02-20,8833.599609375,-0.0069604370777794,0.0077191362840138,0.0005927246942293,8490.82298828125,1.0403702469792195,1,Sideways / Neutral,-0.0069604370777794,-0.0069604370777794,1.5667982376879195,1.2131918734504803
2015-02-23,8754.9501953125,-0.0089433113192368,0.0079663534616899,-3.682385535962833e-05,8499.10798828125,1.0301022421863577,1,Sideways / Neutral,-0.0089433113192368,-0.0089433113192368,1.5527858732738449,1.2023419208362445
2015-02-24,8762.099609375,0.0008162806567537,0.0077183249951248,-0.0004176706652692,8507.23697265625,1.0299583328333186,1,Sideways / Neutral,0.0008162806567537,0.0008162806567537,1.5540533823462788,1.2033233692890273
2015-02-25,8767.25,0.000587630561085,0.0074385976040523,-0.0008103584202568,8516.72396484375,1.029415774914204,1,Sideways / Neutral,0.000587630561085,0.000587630561085,1.554966591607303,1.2040304788756893
2015-02-26,8683.849609375,-0.0095582544879628,0.0076822884897459,-0.0013095886617474,8525.91896484375,1.0185235920236246,1,Sideways / Neutral,-0.0095582544879628,-0.0095582544879628,1.5401038252044403,1.1925220491473318
2015-02-27,8844.599609375,0.0183421253958649,0.0087857374025145,-0.0006054482443081,8538.41896484375,1.0358591732019622,1,Sideways / Neutral,0.0183421253958649,0.0183421253958649,1.5683526026889913,1.2143954381101258
2015-03-02,8956.75,0.0126003788387932,0.0084539319289742,0.0008322409795666,8556.201962890626,1.0468137660666037,1,Sideways / Neutral,0.0126003788387932,0.0126003788387932,1.5881144396356799,1.2296972806904156
2015-03-03,8996.25,0.0044003858673006,0.0084742336328306,0.001117577807707,8575.530966796876,1.0490604062689626,1,Sideways / Neutral,0.0044003858673006,0.0044003858673006,1.5951027559715085,1.2351084232254237
2015-03-04,8922.650390625,-0.0082147923882021,0.0086376921934094,0.0009395530999079,8590.797978515626,1.0386288227169689,1,Sideways / Neutral,-0.0082147923882021,-0.0082147923882021,1.5819993179933536,1.2249622639517073
2015-03-05,8937.75,0.0016908482052135,0.0085673581903415,0.001212019870776,8605.048974609375,1.0386634668056294,1,Sideways / Neutral,0.0016908482052135,0.0016908482052135,1.5846742387008317,1.2270334891971644
2015-03-09,8756.75,-0.0204590481140191,0.0098390212349847,0.0002578929673631,8613.703974609374,1.0166067960789322,1,Sideways / Neutral,-0.0204590481140191,-0.0204590481140191,1.5522533122062048,1.2019295520041668
2015-03-10,8712.0498046875,-0.0051177291370559,0.0098170563148361,0.0002935581309407,8622.604970703125,1.0103732960385263,1,Sideways / Neutral,-0.0051177291370559,-0.0051177291370559,1.5443093002022357,1.1957784021151865
2015-03-11,8699.9501953125,-0.0013898014383852,0.0090866170450602,0.0010077989188857,8633.12197265625,1.0077409102834312,1,Sideways / Neutral,-0.0013898014383852,-0.0013898014383852,1.542163016915503,1.1941165075719369
2015-03-12,8776.0,0.0087034220055012,0.0092176326184514,0.0012136200616419,8644.62796875,1.015196956043095,1,Sideways / Neutral,0.0087034220055012,0.0087034220055012,1.5555851124529954,1.2045094074610707
2015-03-13,8647.75,-0.0147215514720097,0.0097561521442463,0.0001177970572025,8652.65697265625,0.9994328941189096,1,Sideways / Neutral,-0.0147215514720097,-0.0147215514720097,1.5326844861509266,1.1867771602206127
2015-03-16,8633.150390625,-0.0016896819631506,0.0094959773503245,-0.0004520109723161,8660.35498046875,0.9968587211603792,1,Sideways / Neutral,-0.0016896819631506,-0.0016896819631506,1.5300947368194766,1.184771884258709
2015-03-17,8723.2998046875,0.010388094769848,0.0094752699890086,-0.0004689470972693,8669.16697265625,1.0062442945443306,1,Sideways / Neutral,0.010388094769848,0.010388094769848,1.545989505952403,1.19707940687304
2015-03-18,8685.900390625,-0.0042965180681336,0.009510501500995,-0.0007056273424481,8674.9759765625,1.0012593019383589,1,Sideways / Neutral,-0.0042965180681336,-0.0042965180681336,1.5393471341069336,1.1919361335724192
2015-03-19,8634.650390625,-0.0059178429387673,0.0094086850218844,-0.0013395029107496,8680.1009765625,0.9947638182942544,1,Sideways / Neutral,-0.0059178429387673,-0.0059178429387673,1.5302375195390472,1.1848824427408962
2015-03-20,8570.900390625,-0.007410433126336,0.0094452316434221,-0.0018575117615339,8688.971982421876,0.9864113278261526,1,Sideways / Neutral,-0.007410433126336,-0.007410433126336,1.5188977967330928,1.176101950636395
2015-03-23,8550.900390625,-0.0023362039252688,0.0093700411108241,-0.0016263001039084,8697.94798828125,0.9830939897715684,1,Sideways / Neutral,-0.0023362039252688,-0.0023362039252688,1.5153493417382828,1.1733543366428019
2015-03-24,8542.9501953125,-0.0009301819792756,0.009210666451627,-0.0012256436369103,8704.115,0.981484067629219,1,Sideways / Neutral,-0.0009301819792756,-0.0009301819792756,1.5139397910882908,1.172262903583552
2015-03-25,8530.7998046875,-0.0014232834235154,0.0091981404799246,-0.0013376218409237,8709.04099609375,0.9795337751325092,1,Sideways / Neutral,-0.0014232834235154,-0.0014232834235154,1.5117850256794345,1.1705944412248794
2015-03-26,8342.150390625,-0.0223620971083219,0.0103096721090673,-0.0024851082243941,8709.42400390625,0.9578303211421876,1,Sideways / Neutral,-0.0223620971083219,-0.0223620971083219,1.477978342128284,1.1444174946557468
2015-03-27,8341.400390625,-8.990891811211022e-05,0.0101844115769165,-0.0020116909459016,8710.26400390625,0.957651844638024,1,Sideways / Neutral,-8.990891811211022e-05,-8.990891811211022e-05,1.47784545869455,1.1443146013169339
2015-03-30,8492.2998046875,0.017928732765285,0.0101412566895578,-0.0020323605774306,8714.55900390625,0.9744956458359942,1,Sideways / Neutral,0.017928732765285,0.017928732765285,1.5043413549918747,1.164830712003359
2015-03-31,8491.0,-0.0001530685679444,0.0095568625445761,-0.0026700329477674,8714.49599609375,0.9743535373481228,1,Sideways / Neutral,-0.0001530685679444,-0.0001530685679444,1.5041110876149666,1.164652413034375
2015-04-01,8586.25,0.0111553075287278,0.0099318906372099,-0.0023322868646961,8715.945,0.9851198005494528,1,Sideways / Neutral,0.0111553075287278,0.0111553075287278,1.5208899093546808,1.1776444688658483
2015-04-06,8659.900390625,0.0085411337249402,0.0101145958424084,-0.001494490559039,8718.12900390625,0.9933209736567148,1,Sideways / Neutral,0.0085411337249402,0.0085411337249402,1.5338800334513913,1.1877028877548677
